src_bytes,dst_bytes,rischio,timestamp
255,405,0,2023-02-05 13:28:00
10073,0,3,2023-02-05 13:29:00
0,0,0,2023-02-05 13:30:00
14,0,0,2023-02-05 13:31:00
277,5200,0,2023-02-05 13:32:00
43,114,1,2023-02-05 13:33:00
43,71,1,2023-02-05 13:34:00
252,0,0,2023-02-05 13:35:00
105,145,1,2023-02-05 13:36:00
44,110,1,2023-02-05 13:37:00
0,0,0,2023-02-05 13:38:00
520,0,1,2023-02-05 13:39:00
0,0,0,2023-02-05 13:40:00
0,0,0,2023-02-05 13:41:00
146,105,1,2023-02-05 13:42:00
332,617,0,2023-02-05 13:43:00
328,321,0,2023-02-05 13:44:00
334,0,0,2023-02-05 13:45:00
245,0,0,2023-02-05 13:46:00
300,7189,0,2023-02-05 13:47:00
9,284,0,2023-02-05 13:48:00
200,7197,0,2023-02-05 13:49:00
246,392,0,2023-02-05 13:50:00
0,0,0,2023-02-05 13:51:00
300,796,0,2023-02-05 13:52:00
0,0,0,2023-02-05 13:53:00
250728,334,3,2023-02-05 13:54:00
265,254,0,2023-02-05 13:55:00
0,0,0,2023-02-05 13:56:00
0,0,0,2023-02-05 13:57:00
88382,0,3,2023-02-05 13:58:00
1,0,1,2023-02-05 13:59:00
0,0,0,2023-02-05 14:00:00
0,0,0,2023-02-05 14:01:00
0,0,0,2023-02-05 14:02:00
46,112,1,2023-02-05 14:03:00
0,0,0,2023-02-05 14:04:00
1,0,0,2023-02-05 14:05:00
319,993,0,2023-02-05 14:06:00
13,144,0,2023-02-05 14:07:00
229,1400,0,2023-02-05 14:08:00
44,74,1,2023-02-05 14:09:00
214,7504,0,2023-02-05 14:10:00
250,275,0,2023-02-05 14:11:00
1032,0,1,2023-02-05 14:12:00
204,1915,0,2023-02-05 14:13:00
348,336,0,2023-02-05 14:14:00
0,0,0,2023-02-05 14:15:00
146,0,1,2023-02-05 14:16:00
212,334,0,2023-02-05 14:17:00
217,3597,0,2023-02-05 14:18:00
0,0,0,2023-02-05 14:19:00
0,0,0,2023-02-05 14:20:00
607,0,0,2023-02-05 14:21:00
30,0,1,2023-02-05 14:22:00
44,133,1,2023-02-05 14:23:00
307,3222,0,2023-02-05 14:24:00
0,0,0,2023-02-05 14:25:00
42,106,1,2023-02-05 14:26:00
0,0,0,2023-02-05 14:27:00
0,0,0,2023-02-05 14:28:00
226,923,0,2023-02-05 14:29:00
0,0,0,2023-02-05 14:30:00
8,0,1,2023-02-05 14:31:00
8,0,1,2023-02-05 14:32:00
501760,0,3,2023-02-05 14:33:00
0,0,0,2023-02-05 14:34:00
147,105,1,2023-02-05 14:35:00
0,0,0,2023-02-05 14:36:00
147,105,1,2023-02-05 14:37:00
8,0,1,2023-02-05 14:38:00
0,0,0,2023-02-05 14:39:00
0,0,0,2023-02-05 14:40:00
0,0,0,2023-02-05 14:41:00
0,0,0,2023-02-05 14:42:00
293,1010,0,2023-02-05 14:43:00
0,0,0,2023-02-05 14:44:00
338,10554,0,2023-02-05 14:45:00
0,0,0,2023-02-05 14:46:00
42,42,1,2023-02-05 14:47:00
0,0,0,2023-02-05 14:48:00
1650,327,0,2023-02-05 14:49:00
142,8947,0,2023-02-05 14:50:00
105,146,1,2023-02-05 14:51:00
44,44,1,2023-02-05 14:52:00
326,271,0,2023-02-05 14:53:00
0,0,0,2023-02-05 14:54:00
8,0,1,2023-02-05 14:55:00
0,0,0,2023-02-05 14:56:00
1224,2449,0,2023-02-05 14:57:00
259,1576,0,2023-02-05 14:58:00
0,0,0,2023-02-05 14:59:00
0,0,0,2023-02-05 15:00:00
219,8379,0,2023-02-05 15:01:00
0,0,0,2023-02-05 15:02:00
0,0,0,2023-02-05 15:03:00
0,0,0,2023-02-05 15:04:00
0,0,0,2023-02-05 15:05:00
0,0,0,2023-02-05 15:06:00
8,0,1,2023-02-05 15:07:00
241,769,0,2023-02-05 15:08:00
45,72,1,2023-02-05 15:09:00
3178,388,0,2023-02-05 15:10:00
1699,0,0,2023-02-05 15:11:00
0,0,0,2023-02-05 15:12:00
45,76,1,2023-02-05 15:13:00
1216,3380,0,2023-02-05 15:14:00
0,0,0,2023-02-05 15:15:00
0,0,0,2023-02-05 15:16:00
1475,387,0,2023-02-05 15:17:00
0,0,0,2023-02-05 15:18:00
1,0,1,2023-02-05 15:19:00
1032,0,1,2023-02-05 15:20:00
0,0,0,2023-02-05 15:21:00
348,2029,0,2023-02-05 15:22:00
309,1158,0,2023-02-05 15:23:00
291,20075,0,2023-02-05 15:24:00
0,0,0,2023-02-05 15:25:00
0,0,0,2023-02-05 15:26:00
30,0,1,2023-02-05 15:27:00
64,0,1,2023-02-05 15:28:00
222,338,0,2023-02-05 15:29:00
0,0,0,2023-02-05 15:30:00
0,0,0,2023-02-05 15:31:00
0,0,0,2023-02-05 15:32:00
0,0,0,2023-02-05 15:33:00
1,0,0,2023-02-05 15:34:00
3133,334,0,2023-02-05 15:35:00
0,0,0,2023-02-05 15:36:00
0,0,0,2023-02-05 15:37:00
1,0,1,2023-02-05 15:38:00
0,0,0,2023-02-05 15:39:00
1267,340,0,2023-02-05 15:40:00
520,0,1,2023-02-05 15:41:00
147,0,1,2023-02-05 15:42:00
0,0,0,2023-02-05 15:43:00
7196,0,3,2023-02-05 15:44:00
222,1274,0,2023-02-05 15:45:00
105,146,1,2023-02-05 15:46:00
44,82,1,2023-02-05 15:47:00
342,1028,0,2023-02-05 15:48:00
214,1400,0,2023-02-05 15:49:00
0,0,0,2023-02-05 15:50:00
1032,0,1,2023-02-05 15:51:00
0,0,0,2023-02-05 15:52:00
0,0,0,2023-02-05 15:53:00
8,0,1,2023-02-05 15:54:00
0,0,0,2023-02-05 15:55:00
243,1042,0,2023-02-05 15:56:00
0,0,0,2023-02-05 15:57:00
234,756,0,2023-02-05 15:58:00
245,0,0,2023-02-05 15:59:00
7422,0,3,2023-02-05 16:00:00
0,0,0,2023-02-05 16:01:00
298,1024,0,2023-02-05 16:02:00
44,124,1,2023-02-05 16:03:00
249,367,0,2023-02-05 16:04:00
0,0,0,2023-02-05 16:05:00
1212,2449,0,2023-02-05 16:06:00
0,0,0,2023-02-05 16:07:00
253,346,0,2023-02-05 16:08:00
263,961,0,2023-02-05 16:09:00
6601,0,3,2023-02-05 16:10:00
1032,0,1,2023-02-05 16:11:00
0,0,0,2023-02-05 16:12:00
255,574784,0,2023-02-05 16:13:00
0,0,0,2023-02-05 16:14:00
204,1581,0,2023-02-05 16:15:00
0,0,0,2023-02-05 16:16:00
287,1729,0,2023-02-05 16:17:00
235,13639,0,2023-02-05 16:18:00
0,0,0,2023-02-05 16:19:00
35195,0,3,2023-02-05 16:20:00
42,134,1,2023-02-05 16:21:00
198,9287,0,2023-02-05 16:22:00
0,0,0,2023-02-05 16:23:00
0,0,0,2023-02-05 16:24:00
45,114,1,2023-02-05 16:25:00
216,594,0,2023-02-05 16:26:00
0,0,0,2023-02-05 16:27:00
162,20622,0,2023-02-05 16:28:00
237,1349,0,2023-02-05 16:29:00
332,503,0,2023-02-05 16:30:00
0,0,0,2023-02-05 16:31:00
0,0,0,2023-02-05 16:32:00
0,0,0,2023-02-05 16:33:00
903,332,0,2023-02-05 16:34:00
0,0,0,2023-02-05 16:35:00
178,1875,0,2023-02-05 16:36:00
1414,335,0,2023-02-05 16:37:00
1032,0,1,2023-02-05 16:38:00
0,0,0,2023-02-05 16:39:00
0,0,0,2023-02-05 16:40:00
334,0,0,2023-02-05 16:41:00
228,2524,0,2023-02-05 16:42:00
0,0,0,2023-02-05 16:43:00
0,0,0,2023-02-05 16:44:00
0,0,0,2023-02-05 16:45:00
203,3438,0,2023-02-05 16:46:00
43,80,1,2023-02-05 16:47:00
0,0,0,2023-02-05 16:48:00
18,0,1,2023-02-05 16:49:00
234,774,0,2023-02-05 16:50:00
496,7931,0,2023-02-05 16:51:00
43,136,1,2023-02-05 16:52:00
1,0,1,2023-02-05 16:53:00
0,0,0,2023-02-05 16:54:00
46,133,1,2023-02-05 16:55:00
320,1886,0,2023-02-05 16:56:00
0,0,0,2023-02-05 16:57:00
304,787,0,2023-02-05 16:58:00
196,39751,0,2023-02-05 16:59:00
0,0,0,2023-02-05 17:00:00
443,8801,0,2023-02-05 17:01:00
6601,0,3,2023-02-05 17:02:00
217,2431,0,2023-02-05 17:03:00
0,0,0,2023-02-05 17:04:00
0,0,0,2023-02-05 17:05:00
180,1977,0,2023-02-05 17:06:00
153,4690,0,2023-02-05 17:07:00
0,0,0,2023-02-05 17:08:00
0,0,0,2023-02-05 17:09:00
383,0,0,2023-02-05 17:10:00
0,0,0,2023-02-05 17:11:00
1470,0,0,2023-02-05 17:12:00
259,861,0,2023-02-05 17:13:00
926,331,0,2023-02-05 17:14:00
0,0,0,2023-02-05 17:15:00
0,0,0,2023-02-05 17:16:00
0,0,0,2023-02-05 17:17:00
42,42,1,2023-02-05 17:18:00
41,124,1,2023-02-05 17:19:00
54540,8314,3,2023-02-05 17:20:00
1032,0,1,2023-02-05 17:21:00
248,1374,0,2023-02-05 17:22:00
315,392,0,2023-02-05 17:23:00
46,134,1,2023-02-05 17:24:00
0,0,0,2023-02-05 17:25:00
293,354,0,2023-02-05 17:26:00
190,12097,0,2023-02-05 17:27:00
106,2687,0,2023-02-05 17:28:00
637,0,0,2023-02-05 17:29:00
227,340,0,2023-02-05 17:30:00
0,0,0,2023-02-05 17:31:00
1613,324,0,2023-02-05 17:32:00
293,535,0,2023-02-05 17:33:00
977,334,0,2023-02-05 17:34:00
1,0,0,2023-02-05 17:35:00
0,0,0,2023-02-05 17:36:00
198,1108,0,2023-02-05 17:37:00
1,0,0,2023-02-05 17:38:00
163,1096,0,2023-02-05 17:39:00
206,28502,0,2023-02-05 17:40:00
44,70,1,2023-02-05 17:41:00
0,0,0,2023-02-05 17:42:00
231,5712,0,2023-02-05 17:43:00
1032,0,1,2023-02-05 17:44:00
19,0,0,2023-02-05 17:45:00
8,0,1,2023-02-05 17:46:00
0,0,0,2023-02-05 17:47:00
302,19046,0,2023-02-05 17:48:00
0,0,0,2023-02-05 17:49:00
234,5280,0,2023-02-05 17:50:00
30,0,1,2023-02-05 17:51:00
0,0,0,2023-02-05 17:52:00
641,0,0,2023-02-05 17:53:00
199,9186,0,2023-02-05 17:54:00
1032,0,1,2023-02-05 17:55:00
276,1456,0,2023-02-05 17:56:00
249,10478,0,2023-02-05 17:57:00
0,0,0,2023-02-05 17:58:00
967,323,0,2023-02-05 17:59:00
105,147,1,2023-02-05 18:00:00
243,1053,0,2023-02-05 18:01:00
10073,0,3,2023-02-05 18:02:00
0,0,0,2023-02-05 18:03:00
95,0,0,2023-02-05 18:04:00
0,0,0,2023-02-05 18:05:00
0,0,0,2023-02-05 18:06:00
0,0,0,2023-02-05 18:07:00
0,0,0,2023-02-05 18:08:00
100,0,1,2023-02-05 18:09:00
0,0,0,2023-02-05 18:10:00
0,0,0,2023-02-05 18:11:00
0,0,0,2023-02-05 18:12:00
0,0,0,2023-02-05 18:13:00
188,1656,0,2023-02-05 18:14:00
8,0,1,2023-02-05 18:15:00
44,44,1,2023-02-05 18:16:00
338,255,0,2023-02-05 18:17:00
300,2729,0,2023-02-05 18:18:00
269,7634,0,2023-02-05 18:19:00
1,0,0,2023-02-05 18:20:00
240,885,0,2023-02-05 18:21:00
208,373,0,2023-02-05 18:22:00
22,0,0,2023-02-05 18:23:00
0,0,0,2023-02-05 18:24:00
0,0,0,2023-02-05 18:25:00
236,331,0,2023-02-05 18:26:00
0,0,0,2023-02-05 18:27:00
0,0,0,2023-02-05 18:28:00
520,0,1,2023-02-05 18:29:00
0,0,0,2023-02-05 18:30:00
0,0,0,2023-02-05 18:31:00
0,0,0,2023-02-05 18:32:00
0,0,0,2023-02-05 18:33:00
0,0,0,2023-02-05 18:34:00
186,763,0,2023-02-05 18:35:00
0,0,0,2023-02-05 18:36:00
0,0,0,2023-02-05 18:37:00
205,304,0,2023-02-05 18:38:00
0,0,0,2023-02-05 18:39:00
1032,0,1,2023-02-05 18:40:00
0,0,0,2023-02-05 18:41:00
327,4146,0,2023-02-05 18:42:00
297,2098,0,2023-02-05 18:43:00
42,70,1,2023-02-05 18:44:00
0,0,0,2023-02-05 18:45:00
0,0,0,2023-02-05 18:46:00
0,0,0,2023-02-05 18:47:00
0,0,0,2023-02-05 18:48:00
217,384,0,2023-02-05 18:49:00
297,4326,0,2023-02-05 18:50:00
0,0,0,2023-02-05 18:51:00
520,0,1,2023-02-05 18:52:00
748,0,0,2023-02-05 18:53:00
0,0,0,2023-02-05 18:54:00
183,0,1,2023-02-05 18:55:00
8,0,1,2023-02-05 18:56:00
0,0,0,2023-02-05 18:57:00
0,0,0,2023-02-05 18:58:00
0,0,0,2023-02-05 18:59:00
0,0,0,2023-02-05 19:00:00
0,0,0,2023-02-05 19:01:00
8,0,1,2023-02-05 19:02:00
261,14319,0,2023-02-05 19:03:00
64,0,1,2023-02-05 19:04:00
214,7407,0,2023-02-05 19:05:00
0,0,0,2023-02-05 19:06:00
251,3360,0,2023-02-05 19:07:00
105,147,1,2023-02-05 19:08:00
0,0,0,2023-02-05 19:09:00
28,0,1,2023-02-05 19:10:00
0,0,0,2023-02-05 19:11:00
240,0,0,2023-02-05 19:12:00
0,0,0,2023-02-05 19:13:00
0,0,0,2023-02-05 19:14:00
520,0,1,2023-02-05 19:15:00
655,328,0,2023-02-05 19:16:00
211,6806,0,2023-02-05 19:17:00
0,0,0,2023-02-05 19:18:00
0,0,0,2023-02-05 19:19:00
0,0,0,2023-02-05 19:20:00
255,11696,0,2023-02-05 19:21:00
8,0,1,2023-02-05 19:22:00
0,0,0,2023-02-05 19:23:00
0,0,0,2023-02-05 19:24:00
0,0,0,2023-02-05 19:25:00
48,48,1,2023-02-05 19:26:00
223,2745,0,2023-02-05 19:27:00
0,0,0,2023-02-05 19:28:00
0,0,0,2023-02-05 19:29:00
185,3254,0,2023-02-05 19:30:00
0,0,0,2023-02-05 19:31:00
17,17,1,2023-02-05 19:32:00
1,0,0,2023-02-05 19:33:00
126,179,0,2023-02-05 19:34:00
306,7950,0,2023-02-05 19:35:00
1,0,1,2023-02-05 19:36:00
681,284,0,2023-02-05 19:37:00
0,0,0,2023-02-05 19:38:00
42,70,1,2023-02-05 19:39:00
30,0,1,2023-02-05 19:40:00
318,1663,0,2023-02-05 19:41:00
12399,1853,3,2023-02-05 19:42:00
43,81,1,2023-02-05 19:43:00
0,0,0,2023-02-05 19:44:00
342,1035,0,2023-02-05 19:45:00
204,502,0,2023-02-05 19:46:00
214,2322,0,2023-02-05 19:47:00
762,389,0,2023-02-05 19:48:00
1,0,1,2023-02-05 19:49:00
146,105,1,2023-02-05 19:50:00
282,13664,0,2023-02-05 19:51:00
5319,0,3,2023-02-05 19:52:00
179,581,0,2023-02-05 19:53:00
45,77,1,2023-02-05 19:54:00
54540,8314,3,2023-02-05 19:55:00
0,0,0,2023-02-05 19:56:00
0,0,0,2023-02-05 19:57:00
0,0,0,2023-02-05 19:58:00
0,0,0,2023-02-05 19:59:00
8,0,1,2023-02-05 20:00:00
567,0,0,2023-02-05 20:01:00
8,0,1,2023-02-05 20:02:00
0,0,0,2023-02-05 20:03:00
1087,3081,0,2023-02-05 20:04:00
0,0,0,2023-02-05 20:05:00
146,105,1,2023-02-05 20:06:00
8,0,1,2023-02-05 20:07:00
319,2572,0,2023-02-05 20:08:00
140,31614,0,2023-02-05 20:09:00
0,0,0,2023-02-05 20:10:00
48,48,1,2023-02-05 20:11:00
216,597,0,2023-02-05 20:12:00
1261,365,0,2023-02-05 20:13:00
2194619,0,3,2023-02-05 20:14:00
44,134,1,2023-02-05 20:15:00
358,365,0,2023-02-05 20:16:00
0,0,0,2023-02-05 20:17:00
359,917,0,2023-02-05 20:18:00
0,0,0,2023-02-05 20:19:00
0,0,0,2023-02-05 20:20:00
219,482,0,2023-02-05 20:21:00
324,1918,0,2023-02-05 20:22:00
516,4,1,2023-02-05 20:23:00
1015,332,0,2023-02-05 20:24:00
0,0,0,2023-02-05 20:25:00
0,0,0,2023-02-05 20:26:00
0,0,0,2023-02-05 20:27:00
30,0,1,2023-02-05 20:28:00
199,419,0,2023-02-05 20:29:00
43,43,1,2023-02-05 20:30:00
257,654,0,2023-02-05 20:31:00
0,0,0,2023-02-05 20:32:00
0,10261,0,2023-02-05 20:33:00
255,4531,0,2023-02-05 20:34:00
273,8313,0,2023-02-05 20:35:00
6932,0,3,2023-02-05 20:36:00
235,1211,0,2023-02-05 20:37:00
0,0,0,2023-02-05 20:38:00
0,0,0,2023-02-05 20:39:00
520,0,1,2023-02-05 20:40:00
44,44,1,2023-02-05 20:41:00
1032,0,1,2023-02-05 20:42:00
13,37,0,2023-02-05 20:43:00
0,0,0,2023-02-05 20:44:00
0,0,0,2023-02-05 20:45:00
236,259,0,2023-02-05 20:46:00
2045,357,0,2023-02-05 20:47:00
0,0,0,2023-02-05 20:48:00
255,6935,0,2023-02-05 20:49:00
28,0,1,2023-02-05 20:50:00
246,497,0,2023-02-05 20:51:00
1833,333,0,2023-02-05 20:52:00
192,0,0,2023-02-05 20:53:00
194,2446,0,2023-02-05 20:54:00
0,0,0,2023-02-05 20:55:00
0,0,0,2023-02-05 20:56:00
201,535,0,2023-02-05 20:57:00
223,10516,0,2023-02-05 20:58:00
202,6763,0,2023-02-05 20:59:00
1032,0,1,2023-02-05 21:00:00
0,0,0,2023-02-05 21:01:00
0,0,0,2023-02-05 21:02:00
44,128,1,2023-02-05 21:03:00
1032,0,1,2023-02-05 21:04:00
322,1461,0,2023-02-05 21:05:00
71,45,1,2023-02-05 21:06:00
0,0,0,2023-02-05 21:07:00
0,0,0,2023-02-05 21:08:00
0,0,0,2023-02-05 21:09:00
238,3095,0,2023-02-05 21:10:00
0,0,0,2023-02-05 21:11:00
28,0,1,2023-02-05 21:12:00
0,0,0,2023-02-05 21:13:00
0,0,0,2023-02-05 21:14:00
8,0,1,2023-02-05 21:15:00
0,0,0,2023-02-05 21:16:00
222,2186,0,2023-02-05 21:17:00
0,0,0,2023-02-05 21:18:00
335,388,0,2023-02-05 21:19:00
0,0,0,2023-02-05 21:20:00
243,857,0,2023-02-05 21:21:00
252,13335,0,2023-02-05 21:22:00
0,0,0,2023-02-05 21:23:00
330,8134,0,2023-02-05 21:24:00
282,124,0,2023-02-05 21:25:00
0,0,0,2023-02-05 21:26:00
205,1330,0,2023-02-05 21:27:00
322,2760,0,2023-02-05 21:28:00
0,0,0,2023-02-05 21:29:00
229,2698,0,2023-02-05 21:30:00
0,0,0,2023-02-05 21:31:00
3775,0,0,2023-02-05 21:32:00
295,370,0,2023-02-05 21:33:00
200,654,0,2023-02-05 21:34:00
0,0,0,2023-02-05 21:35:00
45,77,1,2023-02-05 21:36:00
0,0,0,2023-02-05 21:37:00
0,0,0,2023-02-05 21:38:00
46,70,1,2023-02-05 21:39:00
204,6356,0,2023-02-05 21:40:00
0,0,0,2023-02-05 21:41:00
0,0,0,2023-02-05 21:42:00
0,0,0,2023-02-05 21:43:00
0,0,0,2023-02-05 21:44:00
0,0,0,2023-02-05 21:45:00
182,29200,0,2023-02-05 21:46:00
335,1242,0,2023-02-05 21:47:00
0,0,0,2023-02-05 21:48:00
211,437,0,2023-02-05 21:49:00
0,0,0,2023-02-05 21:50:00
4756,336,0,2023-02-05 21:51:00
0,0,0,2023-02-05 21:52:00
346,1978,0,2023-02-05 21:53:00
42,42,1,2023-02-05 21:54:00
240,2279,0,2023-02-05 21:55:00
520,0,1,2023-02-05 21:56:00
28,0,1,2023-02-05 21:57:00
0,0,0,2023-02-05 21:58:00
0,0,0,2023-02-05 21:59:00
516,4,1,2023-02-05 22:00:00
0,0,0,2023-02-05 22:01:00
10,225,0,2023-02-05 22:02:00
237,4382,0,2023-02-05 22:03:00
0,0,0,2023-02-05 22:04:00
290,492,0,2023-02-05 22:05:00
0,0,0,2023-02-05 22:06:00
240,535,0,2023-02-05 22:07:00
230,488,0,2023-02-05 22:08:00
0,0,0,2023-02-05 22:09:00
0,0,0,2023-02-05 22:10:00
0,0,0,2023-02-05 22:11:00
0,0,0,2023-02-05 22:12:00
0,0,0,2023-02-05 22:13:00
5558,0,3,2023-02-05 22:14:00
1124,331,0,2023-02-05 22:15:00
0,0,0,2023-02-05 22:16:00
1710,375,0,2023-02-05 22:17:00
145,0,1,2023-02-05 22:18:00
35,130,0,2023-02-05 22:19:00
45,75,1,2023-02-05 22:20:00
1,0,0,2023-02-05 22:21:00
0,0,0,2023-02-05 22:22:00
327,434,0,2023-02-05 22:23:00
146,105,1,2023-02-05 22:24:00
0,0,0,2023-02-05 22:25:00
0,0,0,2023-02-05 22:26:00
223,564,0,2023-02-05 22:27:00
48,48,1,2023-02-05 22:28:00
237,309,0,2023-02-05 22:29:00
0,0,0,2023-02-05 22:30:00
237,608,0,2023-02-05 22:31:00
44,130,1,2023-02-05 22:32:00
0,0,0,2023-02-05 22:33:00
243,12922,0,2023-02-05 22:34:00
0,0,0,2023-02-05 22:35:00
344,487,0,2023-02-05 22:36:00
0,0,0,2023-02-05 22:37:00
0,0,0,2023-02-05 22:38:00
276,0,0,2023-02-05 22:39:00
299,466,0,2023-02-05 22:40:00
307,667,0,2023-02-05 22:41:00
54540,8314,3,2023-02-05 22:42:00
43,69,1,2023-02-05 22:43:00
46,80,1,2023-02-05 22:44:00
0,0,0,2023-02-05 22:45:00
0,0,0,2023-02-05 22:46:00
1,0,1,2023-02-05 22:47:00
301,253,0,2023-02-05 22:48:00
0,0,0,2023-02-05 22:49:00
318,1054,0,2023-02-05 22:50:00
0,0,0,2023-02-05 22:51:00
18,0,1,2023-02-05 22:52:00
291,8903,0,2023-02-05 22:53:00
0,0,0,2023-02-05 22:54:00
310,756,0,2023-02-05 22:55:00
0,0,0,2023-02-05 22:56:00
224,13341,0,2023-02-05 22:57:00
0,0,0,2023-02-05 22:58:00
42,42,1,2023-02-05 22:59:00
30,0,1,2023-02-05 23:00:00
275,308,0,2023-02-05 23:01:00
45,115,1,2023-02-05 23:02:00
1322,335,0,2023-02-05 23:03:00
297,2649,0,2023-02-05 23:04:00
8,0,1,2023-02-05 23:05:00
174,15647,0,2023-02-05 23:06:00
0,0,0,2023-02-05 23:07:00
0,0,0,2023-02-05 23:08:00
273,4367,0,2023-02-05 23:09:00
7,138,0,2023-02-05 23:10:00
0,0,0,2023-02-05 23:11:00
0,0,0,2023-02-05 23:12:00
0,0,0,2023-02-05 23:13:00
0,0,0,2023-02-05 23:14:00
279,10886,0,2023-02-05 23:15:00
0,0,0,2023-02-05 23:16:00
0,0,0,2023-02-05 23:17:00
0,0,0,2023-02-05 23:18:00
258,3071,0,2023-02-05 23:19:00
8,0,1,2023-02-05 23:20:00
0,0,0,2023-02-05 23:21:00
516,4,1,2023-02-05 23:22:00
282,9497,0,2023-02-05 23:23:00
212,318,0,2023-02-05 23:24:00
146,105,1,2023-02-05 23:25:00
272,361,0,2023-02-05 23:26:00
205,1123,0,2023-02-05 23:27:00
294,10347,0,2023-02-05 23:28:00
0,0,0,2023-02-05 23:29:00
340,2527,0,2023-02-05 23:30:00
235,370,0,2023-02-05 23:31:00
0,0,0,2023-02-05 23:32:00
0,0,0,2023-02-05 23:33:00
0,0,0,2023-02-05 23:34:00
57763,0,3,2023-02-05 23:35:00
0,0,0,2023-02-05 23:36:00
0,0,0,2023-02-05 23:37:00
749,0,0,2023-02-05 23:38:00
5133876,0,3,2023-02-05 23:39:00
0,0,0,2023-02-05 23:40:00
116,451,0,2023-02-05 23:41:00
681,2077,0,2023-02-05 23:42:00
390,1374,0,2023-02-05 23:43:00
0,0,0,2023-02-05 23:44:00
285,765,0,2023-02-05 23:45:00
0,0,0,2023-02-05 23:46:00
285,7203,0,2023-02-05 23:47:00
0,0,0,2023-02-05 23:48:00
293,2446,0,2023-02-05 23:49:00
9,140,0,2023-02-05 23:50:00
222,278,0,2023-02-05 23:51:00
181,0,1,2023-02-05 23:52:00
329,2080,0,2023-02-05 23:53:00
154,18619,0,2023-02-05 23:54:00
0,0,0,2023-02-05 23:55:00
0,0,0,2023-02-05 23:56:00
318,896,0,2023-02-05 23:57:00
43,128,1,2023-02-05 23:58:00
0,0,0,2023-02-05 23:59:00
0,0,0,2023-02-06 00:00:00
246,0,0,2023-02-06 00:01:00
0,0,0,2023-02-06 00:02:00
15722,0,3,2023-02-06 00:03:00
1066,337,0,2023-02-06 00:04:00
1342,0,0,2023-02-06 00:05:00
0,0,0,2023-02-06 00:06:00
290,3084,0,2023-02-06 00:07:00
0,0,0,2023-02-06 00:08:00
230,0,0,2023-02-06 00:09:00
0,0,0,2023-02-06 00:10:00
147,105,1,2023-02-06 00:11:00
1277,394,0,2023-02-06 00:12:00
0,0,0,2023-02-06 00:13:00
1461,4152,0,2023-02-06 00:14:00
26408,0,3,2023-02-06 00:15:00
29,29,1,2023-02-06 00:16:00
1406,332,0,2023-02-06 00:17:00
324,25021,0,2023-02-06 00:18:00
18,0,1,2023-02-06 00:19:00
0,0,0,2023-02-06 00:20:00
187,1711,0,2023-02-06 00:21:00
1032,0,1,2023-02-06 00:22:00
209,757,0,2023-02-06 00:23:00
182,0,1,2023-02-06 00:24:00
225,3329,0,2023-02-06 00:25:00
0,0,0,2023-02-06 00:26:00
0,0,0,2023-02-06 00:27:00
54540,8314,3,2023-02-06 00:28:00
208,2442,0,2023-02-06 00:29:00
0,0,0,2023-02-06 00:30:00
297,5740,0,2023-02-06 00:31:00
1,0,1,2023-02-06 00:32:00
297,753,0,2023-02-06 00:33:00
49,115,1,2023-02-06 00:34:00
0,0,0,2023-02-06 00:35:00
748,1,0,2023-02-06 00:36:00
1931,285,0,2023-02-06 00:37:00
217,9730,0,2023-02-06 00:38:00
1142,326,0,2023-02-06 00:39:00
0,0,0,2023-02-06 00:40:00
0,0,0,2023-02-06 00:41:00
46,80,1,2023-02-06 00:42:00
0,0,0,2023-02-06 00:43:00
0,0,0,2023-02-06 00:44:00
0,0,0,2023-02-06 00:45:00
1032,0,1,2023-02-06 00:46:00
263,6318,0,2023-02-06 00:47:00
215,3792,0,2023-02-06 00:48:00
286,1212,0,2023-02-06 00:49:00
313,604,0,2023-02-06 00:50:00
0,0,0,2023-02-06 00:51:00
0,0,0,2023-02-06 00:52:00
78,0,1,2023-02-06 00:53:00
1325,328,0,2023-02-06 00:54:00
0,0,0,2023-02-06 00:55:00
8,0,1,2023-02-06 00:56:00
0,0,0,2023-02-06 00:57:00
284,2712,0,2023-02-06 00:58:00
311,417,0,2023-02-06 00:59:00
1032,0,1,2023-02-06 01:00:00
8,0,1,2023-02-06 01:01:00
955,330,0,2023-02-06 01:02:00
0,0,0,2023-02-06 01:03:00
336,361,0,2023-02-06 01:04:00
0,0,0,2023-02-06 01:05:00
280,9005,0,2023-02-06 01:06:00
285,811,0,2023-02-06 01:07:00
289,330,0,2023-02-06 01:08:00
0,0,0,2023-02-06 01:09:00
145,105,1,2023-02-06 01:10:00
54540,8314,3,2023-02-06 01:11:00
0,0,0,2023-02-06 01:12:00
0,0,0,2023-02-06 01:13:00
0,0,0,2023-02-06 01:14:00
238,7106,0,2023-02-06 01:15:00
1142,2445,0,2023-02-06 01:16:00
214,875,0,2023-02-06 01:17:00
0,0,0,2023-02-06 01:18:00
0,0,0,2023-02-06 01:19:00
8,0,1,2023-02-06 01:20:00
311,14952,0,2023-02-06 01:21:00
365,418,0,2023-02-06 01:22:00
0,0,0,2023-02-06 01:23:00
8,0,1,2023-02-06 01:24:00
0,0,0,2023-02-06 01:25:00
0,0,0,2023-02-06 01:26:00
45,166,1,2023-02-06 01:27:00
0,0,0,2023-02-06 01:28:00
324,572,0,2023-02-06 01:29:00
321,440,0,2023-02-06 01:30:00
314,321,0,2023-02-06 01:31:00
